image_path,file_name,split,folder_category,severity_score,target_class,original_parent,unique_filename
Dataset\Gambo\Test\Corrected\1_8489.png,1_8489.png,Validation,Corrected,1,1,Test,Test_Corrected_1_8489.png
Dataset\Gambo\Train\Corrected\4_247.png,4_247.png,Validation,Corrected,4,1,Train,Train_Corrected_4_247.png
Dataset\Gambo\Train\Reversal\6_19891.png,6_19891.png,Validation,Reversal,6,1,Train,Train_Reversal_6_19891.png
Dataset\Gambo\Test\Corrected\5_637.png,5_637.png,Validation,Corrected,5,1,Test,Test_Corrected_5_637.png
Dataset\Gambo\Train\Corrected\1_1620.png,1_1620.png,Validation,Corrected,1,1,Train,Train_Corrected_1_1620.png
Dataset\Gambo\Train\Corrected\1_15491.png,1_15491.png,Validation,Corrected,1,1,Train,Train_Corrected_1_15491.png
Dataset\Gambo\Train\Reversal\6_158.png,6_158.png,Validation,Reversal,6,1,Train,Train_Reversal_6_158.png
Dataset\Gambo\Test\Corrected\1_6332.png,1_6332.png,Validation,Corrected,1,1,Test,Test_Corrected_1_6332.png
Dataset\Gambo\Train\Reversal\6_345.png,6_345.png,Validation,Reversal,6,1,Train,Train_Reversal_6_345.png
Dataset\Gambo\Train\Corrected\1_25056.png,1_25056.png,Validation,Corrected,1,1,Train,Train_Corrected_1_25056.png
Dataset\Gambo\Train\Reversal\6_21724.png,6_21724.png,Validation,Reversal,6,1,Train,Train_Reversal_6_21724.png
Dataset\Gambo\Train\Reversal\6_4061.png,6_4061.png,Validation,Reversal,6,1,Train,Train_Reversal_6_4061.png
Dataset\Gambo\Train\Reversal\6_14042.png,6_14042.png,Validation,Reversal,6,1,Train,Train_Reversal_6_14042.png
Dataset\Gambo\Train\Reversal\6_24669.png,6_24669.png,Validation,Reversal,6,1,Train,Train_Reversal_6_24669.png
Dataset\Gambo\Train\Corrected\5_3440.png,5_3440.png,Validation,Corrected,5,1,Train,Train_Corrected_5_3440.png
Dataset\Gambo\Train\Corrected\4_2318.png,4_2318.png,Validation,Corrected,4,1,Train,Train_Corrected_4_2318.png
Dataset\Gambo\Train\Corrected\5_3897.png,5_3897.png,Validation,Corrected,5,1,Train,Train_Corrected_5_3897.png
Dataset\Gambo\Train\Corrected\1_12419.png,1_12419.png,Validation,Corrected,1,1,Train,Train_Corrected_1_12419.png
Dataset\Gambo\Train\Normal\P-268.png,P-268.png,Validation,Normal,0,0,Train,Train_Normal_P-268.png
Dataset\Gambo\Train\Corrected\1_37958.png,1_37958.png,Validation,Corrected,1,1,Train,Train_Corrected_1_37958.png
Dataset\Gambo\Train\Normal\K-2431.png,K-2431.png,Validation,Normal,0,0,Train,Train_Normal_K-2431.png
Dataset\Gambo\Train\Normal\L-916.png,L-916.png,Validation,Normal,0,0,Train,Train_Normal_L-916.png
Dataset\Gambo\Train\Corrected\4_4652.png,4_4652.png,Validation,Corrected,4,1,Train,Train_Corrected_4_4652.png
Dataset\Gambo\Test\Reversal\6_506.png,6_506.png,Validation,Reversal,6,1,Test,Test_Reversal_6_506.png
Dataset\Gambo\Train\Corrected\6_1232.png,6_1232.png,Validation,Corrected,6,1,Train,Train_Corrected_6_1232.png
Dataset\Gambo\Train\Reversal\6_8899.png,6_8899.png,Validation,Reversal,6,1,Train,Train_Reversal_6_8899.png
Dataset\Gambo\Train\Corrected\1_34094.png,1_34094.png,Validation,Corrected,1,1,Train,Train_Corrected_1_34094.png
Dataset\Gambo\Train\Reversal\6_7151.png,6_7151.png,Validation,Reversal,6,1,Train,Train_Reversal_6_7151.png
Dataset\Gambo\Train\Reversal\6_7676.png,6_7676.png,Validation,Reversal,6,1,Train,Train_Reversal_6_7676.png
Dataset\Gambo\Train\Corrected\1_38030.png,1_38030.png,Validation,Corrected,1,1,Train,Train_Corrected_1_38030.png
Dataset\Gambo\Test\Corrected\2_667.png,2_667.png,Validation,Corrected,2,1,Test,Test_Corrected_2_667.png
Dataset\Gambo\Train\Corrected\2_4152.png,2_4152.png,Validation,Corrected,2,1,Train,Train_Corrected_2_4152.png
Dataset\Gambo\Train\Reversal\6_8483.png,6_8483.png,Validation,Reversal,6,1,Train,Train_Reversal_6_8483.png
Dataset\Gambo\Train\Reversal\6_16657.png,6_16657.png,Validation,Reversal,6,1,Train,Train_Reversal_6_16657.png
Dataset\Gambo\Train\Corrected\2_3023.png,2_3023.png,Validation,Corrected,2,1,Train,Train_Corrected_2_3023.png
Dataset\Gambo\Train\Reversal\6_11055.png,6_11055.png,Validation,Reversal,6,1,Train,Train_Reversal_6_11055.png
Dataset\Gambo\Train\Corrected\1_3584.png,1_3584.png,Validation,Corrected,1,1,Train,Train_Corrected_1_3584.png
Dataset\Gambo\Train\Corrected\4_3680.png,4_3680.png,Validation,Corrected,4,1,Train,Train_Corrected_4_3680.png
Dataset\Gambo\Train\Corrected\4_3643.png,4_3643.png,Validation,Corrected,4,1,Train,Train_Corrected_4_3643.png
Dataset\Gambo\Train\Reversal\6_26078.png,6_26078.png,Validation,Reversal,6,1,Train,Train_Reversal_6_26078.png
Dataset\Gambo\Train\Corrected\2_2423.png,2_2423.png,Validation,Corrected,2,1,Train,Train_Corrected_2_2423.png
Dataset\Gambo\Train\Normal\E-767.png,E-767.png,Validation,Normal,0,0,Train,Train_Normal_E-767.png
Dataset\Gambo\Train\Normal\U-92.png,U-92.png,Validation,Normal,0,0,Train,Train_Normal_U-92.png
Dataset\Gambo\Test\Normal\E-136.png,E-136.png,Validation,Normal,0,0,Test,Test_Normal_E-136.png
Dataset\Gambo\Train\Corrected\1_34680.png,1_34680.png,Validation,Corrected,1,1,Train,Train_Corrected_1_34680.png
Dataset\Gambo\Train\Normal\G-968.png,G-968.png,Validation,Normal,0,0,Train,Train_Normal_G-968.png
Dataset\Gambo\Train\Corrected\1_21481.png,1_21481.png,Validation,Corrected,1,1,Train,Train_Corrected_1_21481.png
Dataset\Gambo\Test\Reversal\6_250.png,6_250.png,Validation,Reversal,6,1,Test,Test_Reversal_6_250.png
Dataset\Gambo\Train\Normal\A-2483.png,A-2483.png,Validation,Normal,0,0,Train,Train_Normal_A-2483.png
Dataset\Gambo\Train\Corrected\1_32409.png,1_32409.png,Validation,Corrected,1,1,Train,Train_Corrected_1_32409.png
Dataset\Gambo\Test\Corrected\1_1900.png,1_1900.png,Validation,Corrected,1,1,Test,Test_Corrected_1_1900.png
Dataset\Gambo\Train\Reversal\6_8612.png,6_8612.png,Validation,Reversal,6,1,Train,Train_Reversal_6_8612.png
Dataset\Gambo\Train\Normal\H-2383.png,H-2383.png,Validation,Normal,0,0,Train,Train_Normal_H-2383.png
Dataset\Gambo\Train\Corrected\1_17569.png,1_17569.png,Validation,Corrected,1,1,Train,Train_Corrected_1_17569.png
Dataset\Gambo\Train\Corrected\6_5957.png,6_5957.png,Validation,Corrected,6,1,Train,Train_Corrected_6_5957.png
Dataset\Gambo\Train\Corrected\1_33975.png,1_33975.png,Validation,Corrected,1,1,Train,Train_Corrected_1_33975.png
Dataset\Gambo\Train\Normal\H-1001.png,H-1001.png,Validation,Normal,0,0,Train,Train_Normal_H-1001.png
Dataset\Gambo\Test\Normal\U-231.png,U-231.png,Validation,Normal,0,0,Test,Test_Normal_U-231.png
Dataset\Gambo\Train\Reversal\6_20415.png,6_20415.png,Validation,Reversal,6,1,Train,Train_Reversal_6_20415.png
Dataset\Gambo\Train\Corrected\5_5081.png,5_5081.png,Validation,Corrected,5,1,Train,Train_Corrected_5_5081.png
Dataset\Gambo\Train\Reversal\6_24535.png,6_24535.png,Validation,Reversal,6,1,Train,Train_Reversal_6_24535.png
Dataset\Gambo\Test\Normal\B-345.png,B-345.png,Validation,Normal,0,0,Test,Test_Normal_B-345.png
Dataset\Gambo\Test\Corrected\6_1537.png,6_1537.png,Validation,Corrected,6,1,Test,Test_Corrected_6_1537.png
Dataset\Gambo\Train\Normal\K-876.png,K-876.png,Validation,Normal,0,0,Train,Train_Normal_K-876.png
Dataset\Gambo\Train\Reversal\6_24476.png,6_24476.png,Validation,Reversal,6,1,Train,Train_Reversal_6_24476.png
Dataset\Gambo\Train\Normal\G-632.png,G-632.png,Validation,Normal,0,0,Train,Train_Normal_G-632.png
Dataset\Gambo\Train\Reversal\6_20079.png,6_20079.png,Validation,Reversal,6,1,Train,Train_Reversal_6_20079.png
Dataset\Gambo\Train\Reversal\6_18456.png,6_18456.png,Validation,Reversal,6,1,Train,Train_Reversal_6_18456.png
Dataset\Gambo\Train\Corrected\4_3118.png,4_3118.png,Validation,Corrected,4,1,Train,Train_Corrected_4_3118.png
Dataset\Gambo\Train\Normal\L-1294.png,L-1294.png,Validation,Normal,0,0,Train,Train_Normal_L-1294.png
Dataset\Gambo\Test\Normal\A-41.png,A-41.png,Validation,Normal,0,0,Test,Test_Normal_A-41.png
Dataset\Gambo\Test\Reversal\6_26.png,6_26.png,Validation,Reversal,6,1,Test,Test_Reversal_6_26.png
Dataset\Gambo\Test\Reversal\6_4040.png,6_4040.png,Validation,Reversal,6,1,Test,Test_Reversal_6_4040.png
Dataset\Gambo\Train\Reversal\6_16540.png,6_16540.png,Validation,Reversal,6,1,Train,Train_Reversal_6_16540.png
Dataset\Gambo\Train\Corrected\2_5938.png,2_5938.png,Validation,Corrected,2,1,Train,Train_Corrected_2_5938.png
Dataset\Gambo\Train\Normal\E-2160.png,E-2160.png,Validation,Normal,0,0,Train,Train_Normal_E-2160.png
Dataset\Gambo\Test\Normal\K-312.png,K-312.png,Validation,Normal,0,0,Test,Test_Normal_K-312.png
Dataset\Gambo\Train\Reversal\6_9451.png,6_9451.png,Validation,Reversal,6,1,Train,Train_Reversal_6_9451.png
Dataset\Gambo\Train\Normal\K-721.png,K-721.png,Validation,Normal,0,0,Train,Train_Normal_K-721.png
Dataset\Gambo\Train\Normal\C-2306.png,C-2306.png,Validation,Normal,0,0,Train,Train_Normal_C-2306.png
Dataset\Gambo\Train\Reversal\6_18604.png,6_18604.png,Validation,Reversal,6,1,Train,Train_Reversal_6_18604.png
Dataset\Gambo\Test\Normal\H-191.png,H-191.png,Validation,Normal,0,0,Test,Test_Normal_H-191.png
Dataset\Gambo\Train\Corrected\2_5385.png,2_5385.png,Validation,Corrected,2,1,Train,Train_Corrected_2_5385.png
Dataset\Gambo\Train\Normal\C-1775.png,C-1775.png,Validation,Normal,0,0,Train,Train_Normal_C-1775.png
Dataset\Gambo\Test\Normal\N-458.png,N-458.png,Validation,Normal,0,0,Test,Test_Normal_N-458.png
Dataset\Gambo\Train\Reversal\6_4527.png,6_4527.png,Validation,Reversal,6,1,Train,Train_Reversal_6_4527.png
Dataset\Gambo\Train\Corrected\1_28884.png,1_28884.png,Validation,Corrected,1,1,Train,Train_Corrected_1_28884.png
Dataset\Gambo\Test\Corrected\1_4540.png,1_4540.png,Validation,Corrected,1,1,Test,Test_Corrected_1_4540.png
Dataset\Gambo\Train\Corrected\1_15248.png,1_15248.png,Validation,Corrected,1,1,Train,Train_Corrected_1_15248.png
Dataset\Gambo\Train\Corrected\4_3484.png,4_3484.png,Validation,Corrected,4,1,Train,Train_Corrected_4_3484.png
Dataset\Gambo\Train\Corrected\1_15823.png,1_15823.png,Validation,Corrected,1,1,Train,Train_Corrected_1_15823.png
Dataset\Gambo\Train\Corrected\1_11491.png,1_11491.png,Validation,Corrected,1,1,Train,Train_Corrected_1_11491.png
Dataset\Gambo\Train\Normal\B-1795.png,B-1795.png,Validation,Normal,0,0,Train,Train_Normal_B-1795.png
Dataset\Gambo\Train\Corrected\1_25326.png,1_25326.png,Validation,Corrected,1,1,Train,Train_Corrected_1_25326.png
Dataset\Gambo\Test\Reversal\6_5118.png,6_5118.png,Validation,Reversal,6,1,Test,Test_Reversal_6_5118.png
Dataset\Gambo\Test\Corrected\1_163.png,1_163.png,Validation,Corrected,1,1,Test,Test_Corrected_1_163.png
Dataset\Gambo\Train\Corrected\1_28000.png,1_28000.png,Validation,Corrected,1,1,Train,Train_Corrected_1_28000.png
Dataset\Gambo\Train\Corrected\1_1587.png,1_1587.png,Validation,Corrected,1,1,Train,Train_Corrected_1_1587.png
Dataset\Gambo\Train\Reversal\6_2590.png,6_2590.png,Validation,Reversal,6,1,Train,Train_Reversal_6_2590.png
Dataset\Gambo\Train\Normal\E-1181.png,E-1181.png,Validation,Normal,0,0,Train,Train_Normal_E-1181.png
Dataset\Gambo\Train\Corrected\6_6288.png,6_6288.png,Validation,Corrected,6,1,Train,Train_Corrected_6_6288.png
Dataset\Gambo\Train\Corrected\1_28355.png,1_28355.png,Validation,Corrected,1,1,Train,Train_Corrected_1_28355.png
Dataset\Gambo\Test\Normal\S-3139.png,S-3139.png,Validation,Normal,0,0,Test,Test_Normal_S-3139.png
Dataset\Gambo\Train\Reversal\6_11347.png,6_11347.png,Validation,Reversal,6,1,Train,Train_Reversal_6_11347.png
Dataset\Gambo\Train\Corrected\1_2280.png,1_2280.png,Validation,Corrected,1,1,Train,Train_Corrected_1_2280.png
Dataset\Gambo\Train\Reversal\6_1066.png,6_1066.png,Validation,Reversal,6,1,Train,Train_Reversal_6_1066.png
Dataset\Gambo\Train\Corrected\2_1815.png,2_1815.png,Validation,Corrected,2,1,Train,Train_Corrected_2_1815.png
Dataset\Gambo\Test\Normal\M-224.png,M-224.png,Validation,Normal,0,0,Test,Test_Normal_M-224.png
Dataset\Gambo\Train\Corrected\1_38213.png,1_38213.png,Validation,Corrected,1,1,Train,Train_Corrected_1_38213.png
Dataset\Gambo\Train\Corrected\3_3865.png,3_3865.png,Validation,Corrected,3,1,Train,Train_Corrected_3_3865.png
Dataset\Gambo\Train\Normal\L-2228.png,L-2228.png,Validation,Normal,0,0,Train,Train_Normal_L-2228.png
Dataset\Gambo\Train\Normal\K-2100.png,K-2100.png,Validation,Normal,0,0,Train,Train_Normal_K-2100.png
Dataset\Gambo\Test\Corrected\1_746.png,1_746.png,Validation,Corrected,1,1,Test,Test_Corrected_1_746.png
Dataset\Gambo\Test\Corrected\1_6450.png,1_6450.png,Validation,Corrected,1,1,Test,Test_Corrected_1_6450.png
Dataset\Gambo\Train\Corrected\5_3013.png,5_3013.png,Validation,Corrected,5,1,Train,Train_Corrected_5_3013.png
Dataset\Gambo\Train\Corrected\1_31322.png,1_31322.png,Validation,Corrected,1,1,Train,Train_Corrected_1_31322.png
Dataset\Gambo\Train\Corrected\1_15620.png,1_15620.png,Validation,Corrected,1,1,Train,Train_Corrected_1_15620.png
Dataset\Gambo\Train\Corrected\5_5420.png,5_5420.png,Validation,Corrected,5,1,Train,Train_Corrected_5_5420.png
Dataset\Gambo\Train\Normal\J-2145.png,J-2145.png,Validation,Normal,0,0,Train,Train_Normal_J-2145.png
Dataset\Gambo\Train\Reversal\6_31890.png,6_31890.png,Validation,Reversal,6,1,Train,Train_Reversal_6_31890.png
Dataset\Gambo\Train\Reversal\6_20768.png,6_20768.png,Validation,Reversal,6,1,Train,Train_Reversal_6_20768.png
Dataset\Gambo\Train\Normal\C-1565.png,C-1565.png,Validation,Normal,0,0,Train,Train_Normal_C-1565.png
Dataset\Gambo\Train\Normal\J-714.png,J-714.png,Validation,Normal,0,0,Train,Train_Normal_J-714.png
Dataset\Gambo\Train\Corrected\1_20627.png,1_20627.png,Validation,Corrected,1,1,Train,Train_Corrected_1_20627.png
Dataset\Gambo\Train\Normal\A-1959.png,A-1959.png,Validation,Normal,0,0,Train,Train_Normal_A-1959.png
Dataset\Gambo\Train\Reversal\6_11804.png,6_11804.png,Validation,Reversal,6,1,Train,Train_Reversal_6_11804.png
Dataset\Gambo\Train\Normal\J-2053.png,J-2053.png,Validation,Normal,0,0,Train,Train_Normal_J-2053.png
Dataset\Gambo\Train\Normal\N-2281.png,N-2281.png,Validation,Normal,0,0,Train,Train_Normal_N-2281.png
Dataset\Gambo\Train\Corrected\1_28949.png,1_28949.png,Validation,Corrected,1,1,Train,Train_Corrected_1_28949.png
Dataset\Gambo\Train\Corrected\1_31451.png,1_31451.png,Validation,Corrected,1,1,Train,Train_Corrected_1_31451.png
Dataset\Gambo\Train\Corrected\4_2894.png,4_2894.png,Validation,Corrected,4,1,Train,Train_Corrected_4_2894.png
Dataset\Gambo\Train\Normal\I-653.png,I-653.png,Validation,Normal,0,0,Train,Train_Normal_I-653.png
Dataset\Gambo\Train\Corrected\4_1402.png,4_1402.png,Validation,Corrected,4,1,Train,Train_Corrected_4_1402.png
Dataset\Gambo\Train\Corrected\1_16465.png,1_16465.png,Validation,Corrected,1,1,Train,Train_Corrected_1_16465.png
Dataset\Gambo\Train\Corrected\3_4672.png,3_4672.png,Validation,Corrected,3,1,Train,Train_Corrected_3_4672.png
Dataset\Gambo\Train\Corrected\1_35764.png,1_35764.png,Validation,Corrected,1,1,Train,Train_Corrected_1_35764.png
Dataset\Gambo\Test\Corrected\2_835.png,2_835.png,Validation,Corrected,2,1,Test,Test_Corrected_2_835.png
Dataset\Gambo\Test\Normal\Z-88.png,Z-88.png,Validation,Normal,0,0,Test,Test_Normal_Z-88.png
Dataset\Gambo\Train\Corrected\1_15171.png,1_15171.png,Validation,Corrected,1,1,Train,Train_Corrected_1_15171.png
Dataset\Gambo\Test\Corrected\2_913.png,2_913.png,Validation,Corrected,2,1,Test,Test_Corrected_2_913.png
Dataset\Gambo\Train\Corrected\1_30629.png,1_30629.png,Validation,Corrected,1,1,Train,Train_Corrected_1_30629.png
Dataset\Gambo\Train\Normal\M-750.png,M-750.png,Validation,Normal,0,0,Train,Train_Normal_M-750.png
Dataset\Gambo\Train\Corrected\2_3095.png,2_3095.png,Validation,Corrected,2,1,Train,Train_Corrected_2_3095.png
Dataset\Gambo\Train\Reversal\6_24685.png,6_24685.png,Validation,Reversal,6,1,Train,Train_Reversal_6_24685.png
Dataset\Gambo\Test\Corrected\1_7457.png,1_7457.png,Validation,Corrected,1,1,Test,Test_Corrected_1_7457.png
Dataset\Gambo\Train\Reversal\6_19755.png,6_19755.png,Validation,Reversal,6,1,Train,Train_Reversal_6_19755.png
Dataset\Gambo\Train\Corrected\1_29585.png,1_29585.png,Validation,Corrected,1,1,Train,Train_Corrected_1_29585.png
Dataset\Gambo\Train\Normal\K-925.png,K-925.png,Validation,Normal,0,0,Train,Train_Normal_K-925.png
Dataset\Gambo\Train\Normal\K-1521.png,K-1521.png,Validation,Normal,0,0,Train,Train_Normal_K-1521.png
Dataset\Gambo\Train\Corrected\3_2262.png,3_2262.png,Validation,Corrected,3,1,Train,Train_Corrected_3_2262.png
Dataset\Gambo\Train\Reversal\6_26827.png,6_26827.png,Validation,Reversal,6,1,Train,Train_Reversal_6_26827.png
Dataset\Gambo\Train\Corrected\2_5923.png,2_5923.png,Validation,Corrected,2,1,Train,Train_Corrected_2_5923.png
Dataset\Gambo\Train\Reversal\6_26168.png,6_26168.png,Validation,Reversal,6,1,Train,Train_Reversal_6_26168.png
Dataset\Gambo\Train\Corrected\1_16896.png,1_16896.png,Validation,Corrected,1,1,Train,Train_Corrected_1_16896.png
Dataset\Gambo\Train\Corrected\6_6391.png,6_6391.png,Validation,Corrected,6,1,Train,Train_Corrected_6_6391.png
Dataset\Gambo\Train\Reversal\6_26408.png,6_26408.png,Validation,Reversal,6,1,Train,Train_Reversal_6_26408.png
Dataset\Gambo\Train\Corrected\4_4755.png,4_4755.png,Validation,Corrected,4,1,Train,Train_Corrected_4_4755.png
Dataset\Gambo\Train\Corrected\5_1122.png,5_1122.png,Validation,Corrected,5,1,Train,Train_Corrected_5_1122.png
Dataset\Gambo\Train\Corrected\5_1234.png,5_1234.png,Validation,Corrected,5,1,Train,Train_Corrected_5_1234.png
Dataset\Gambo\Train\Reversal\6_8573.png,6_8573.png,Validation,Reversal,6,1,Train,Train_Reversal_6_8573.png
Dataset\Gambo\Train\Normal\I-956.png,I-956.png,Validation,Normal,0,0,Train,Train_Normal_I-956.png
Dataset\Gambo\Train\Corrected\1_38339.png,1_38339.png,Validation,Corrected,1,1,Train,Train_Corrected_1_38339.png
Dataset\Gambo\Test\Corrected\1_5193.png,1_5193.png,Validation,Corrected,1,1,Test,Test_Corrected_1_5193.png
Dataset\Gambo\Train\Corrected\1_34330.png,1_34330.png,Validation,Corrected,1,1,Train,Train_Corrected_1_34330.png
Dataset\Gambo\Train\Normal\L-1070.png,L-1070.png,Validation,Normal,0,0,Train,Train_Normal_L-1070.png
Dataset\Gambo\Train\Corrected\1_34973.png,1_34973.png,Validation,Corrected,1,1,Train,Train_Corrected_1_34973.png
Dataset\Gambo\Train\Normal\G-1618.png,G-1618.png,Validation,Normal,0,0,Train,Train_Normal_G-1618.png
Dataset\Gambo\Train\Corrected\3_1117.png,3_1117.png,Validation,Corrected,3,1,Train,Train_Corrected_3_1117.png
Dataset\Gambo\Test\Normal\J-421.png,J-421.png,Validation,Normal,0,0,Test,Test_Normal_J-421.png
Dataset\Gambo\Train\Corrected\4_5352.png,4_5352.png,Validation,Corrected,4,1,Train,Train_Corrected_4_5352.png
Dataset\Gambo\Train\Corrected\1_15501.png,1_15501.png,Validation,Corrected,1,1,Train,Train_Corrected_1_15501.png
Dataset\Gambo\Test\Normal\W-351.png,W-351.png,Validation,Normal,0,0,Test,Test_Normal_W-351.png
Dataset\Gambo\Train\Corrected\2_6219.png,2_6219.png,Validation,Corrected,2,1,Train,Train_Corrected_2_6219.png
Dataset\Gambo\Test\Corrected\4_646.png,4_646.png,Validation,Corrected,4,1,Test,Test_Corrected_4_646.png
Dataset\Gambo\Test\Corrected\2_1309.png,2_1309.png,Validation,Corrected,2,1,Test,Test_Corrected_2_1309.png
Dataset\Gambo\Train\Normal\C-1739.png,C-1739.png,Validation,Normal,0,0,Train,Train_Normal_C-1739.png
Dataset\Gambo\Train\Corrected\1_15118.png,1_15118.png,Validation,Corrected,1,1,Train,Train_Corrected_1_15118.png
Dataset\Gambo\Train\Corrected\1_17271.png,1_17271.png,Validation,Corrected,1,1,Train,Train_Corrected_1_17271.png
Dataset\Gambo\Test\Corrected\1_2027.png,1_2027.png,Validation,Corrected,1,1,Test,Test_Corrected_1_2027.png
Dataset\Gambo\Train\Corrected\5_3345.png,5_3345.png,Validation,Corrected,5,1,Train,Train_Corrected_5_3345.png
Dataset\Gambo\Test\Normal\L-359.png,L-359.png,Validation,Normal,0,0,Test,Test_Normal_L-359.png
Dataset\Gambo\Train\Reversal\6_23407.png,6_23407.png,Validation,Reversal,6,1,Train,Train_Reversal_6_23407.png
Dataset\Gambo\Train\Corrected\1_33398.png,1_33398.png,Validation,Corrected,1,1,Train,Train_Corrected_1_33398.png
Dataset\Gambo\Train\Corrected\1_36834.png,1_36834.png,Validation,Corrected,1,1,Train,Train_Corrected_1_36834.png
Dataset\Gambo\Train\Corrected\5_5861.png,5_5861.png,Validation,Corrected,5,1,Train,Train_Corrected_5_5861.png
Dataset\Gambo\Test\Normal\K-306.png,K-306.png,Validation,Normal,0,0,Test,Test_Normal_K-306.png
Dataset\Gambo\Train\Reversal\6_7844.png,6_7844.png,Validation,Reversal,6,1,Train,Train_Reversal_6_7844.png
Dataset\Gambo\Train\Corrected\1_28353.png,1_28353.png,Validation,Corrected,1,1,Train,Train_Corrected_1_28353.png
Dataset\Gambo\Train\Reversal\6_24356.png,6_24356.png,Validation,Reversal,6,1,Train,Train_Reversal_6_24356.png
Dataset\Gambo\Train\Corrected\4_5184.png,4_5184.png,Validation,Corrected,4,1,Train,Train_Corrected_4_5184.png
Dataset\Gambo\Train\Corrected\1_34820.png,1_34820.png,Validation,Corrected,1,1,Train,Train_Corrected_1_34820.png
Dataset\Gambo\Train\Corrected\1_21376.png,1_21376.png,Validation,Corrected,1,1,Train,Train_Corrected_1_21376.png
Dataset\Gambo\Train\Corrected\5_4304.png,5_4304.png,Validation,Corrected,5,1,Train,Train_Corrected_5_4304.png
Dataset\Gambo\Train\Reversal\6_21031.png,6_21031.png,Validation,Reversal,6,1,Train,Train_Reversal_6_21031.png
Dataset\Gambo\Train\Corrected\1_29149.png,1_29149.png,Validation,Corrected,1,1,Train,Train_Corrected_1_29149.png
Dataset\Gambo\Train\Reversal\6_18125.png,6_18125.png,Validation,Reversal,6,1,Train,Train_Reversal_6_18125.png
Dataset\Gambo\Train\Corrected\6_1487.png,6_1487.png,Validation,Corrected,6,1,Train,Train_Corrected_6_1487.png
