image_path,file_name,split,folder_category,severity_score,target_class,ink_density,center_of_mass_x,center_of_mass_y,bounding_box_ratio,stroke_transitions
Dataset\Gambo\Train\Normal\J-2940.png,J-2940.png,Validation,Normal,0,0,0.125,13.1224,11.9694,1.25,1.5714
Dataset\Gambo\Train\Normal\E-2115.png,E-2115.png,Validation,Normal,0,0,0.202806,11.9245,14.6667,1.0,1.8571
Dataset\Gambo\Train\Corrected\4_2119.png,4_2119.png,Validation,Corrected,4,1,0.068878,12.8333,12.6296,0.5789,1.5
Dataset\Gambo\Train\Corrected\4_1593.png,4_1593.png,Validation,Corrected,4,1,0.272959,12.5374,13.1542,1.1579,2.2857
Dataset\Gambo\Train\Corrected\5_1610.png,5_1610.png,Validation,Corrected,5,1,0.33801,12.7434,14.5698,1.0455,2.6429
Dataset\Gambo\Train\Corrected\1_31361.png,1_31361.png,Validation,Corrected,1,1,0.139031,11.9174,11.1284,1.0526,2.2857
Dataset\Gambo\Train\Normal\B-2015.png,B-2015.png,Validation,Normal,0,0,0.146684,12.3217,13.9913,1.25,2.4286
Dataset\Gambo\Train\Corrected\5_6271.png,5_6271.png,Validation,Corrected,5,1,0.146684,13.3217,13.1478,0.8421,1.8571
Dataset\Gambo\Train\Corrected\2_6099.png,2_6099.png,Validation,Corrected,2,1,0.065051,14.1373,13.6275,1.0,1.9286
Dataset\Gambo\Train\Corrected\2_6084.png,2_6084.png,Validation,Corrected,2,1,0.123724,12.6289,13.9072,1.0,2.2857
Dataset\Gambo\Train\Normal\L-851.png,L-851.png,Validation,Normal,0,0,0.095663,11.2933,18.3067,1.0556,1.4286
Dataset\Gambo\Train\Reversal\6_24503.png,6_24503.png,Validation,Reversal,6,1,0.127551,17.33,11.08,1.0526,1.6429
Dataset\Gambo\Train\Corrected\4_5690.png,4_5690.png,Validation,Corrected,4,1,0.172194,14.2815,12.9185,1.125,2.2857
Dataset\Gambo\Train\Reversal\6_19388.png,6_19388.png,Validation,Reversal,6,1,0.084184,12.9091,13.8485,0.7368,1.8571
Dataset\Gambo\Train\Normal\H-1988.png,H-1988.png,Validation,Normal,0,0,0.145408,12.4561,13.4561,1.0,2.4286
Dataset\Gambo\Train\Reversal\6_2201.png,6_2201.png,Validation,Reversal,6,1,0.076531,13.15,12.55,1.7273,1.7857
Dataset\Gambo\Train\Corrected\5_3938.png,5_3938.png,Validation,Corrected,5,1,0.193878,14.9342,13.875,1.0,2.3571
Dataset\Gambo\Train\Reversal\6_5924.png,6_5924.png,Validation,Reversal,6,1,0.188776,14.7365,12.6419,1.0952,1.7857
Dataset\Gambo\Train\Normal\C-1981.png,C-1981.png,Validation,Normal,0,0,0.11352,11.1573,14.5281,0.9,1.3571
Dataset\Gambo\Train\Corrected\1_16089.png,1_16089.png,Validation,Corrected,1,1,0.108418,13.2,14.6941,0.8333,1.8571
Dataset\Gambo\Train\Reversal\6_26548.png,6_26548.png,Validation,Reversal,6,1,0.163265,12.5938,14.0078,1.0,2.5714
Dataset\Gambo\Train\Corrected\1_280.png,1_280.png,Validation,Corrected,1,1,0.173469,13.2206,13.1838,1.6667,1.9286
Dataset\Gambo\Train\Corrected\4_2931.png,4_2931.png,Validation,Corrected,4,1,0.128827,12.5644,13.4554,1.4615,2.2857
Dataset\Gambo\Train\Corrected\2_1957.png,2_1957.png,Validation,Corrected,2,1,0.081633,12.6406,12.2344,0.5294,1.0714
Dataset\Gambo\Train\Corrected\1_2877.png,1_2877.png,Validation,Corrected,1,1,0.158163,11.5161,14.9677,0.9,1.5714
Dataset\Gambo\Train\Normal\M-1774.png,M-1774.png,Validation,Normal,0,0,0.135204,12.9434,12.6415,0.9,3.3571
Dataset\Gambo\Train\Corrected\1_20919.png,1_20919.png,Validation,Corrected,1,1,0.140306,13.8091,13.1636,1.4615,2.5
Dataset\Gambo\Train\Reversal\6_1339.png,6_1339.png,Validation,Reversal,6,1,0.170918,12.709,13.806,1.0526,1.6429
Dataset\Gambo\Train\Reversal\6_19208.png,6_19208.png,Validation,Reversal,6,1,0.096939,12.1974,16.0789,1.5385,1.9286
Dataset\Gambo\Train\Corrected\1_21618.png,1_21618.png,Validation,Corrected,1,1,0.139031,12.6881,13.0917,0.8421,2.4286
Dataset\Gambo\Train\Corrected\6_5961.png,6_5961.png,Validation,Corrected,6,1,0.13648,12.514,12.1402,0.8947,1.7857
Dataset\Gambo\Train\Corrected\2_2404.png,2_2404.png,Validation,Corrected,2,1,0.165816,12.1154,12.9462,1.125,1.6429
Dataset\Gambo\Train\Normal\E-2147.png,E-2147.png,Validation,Normal,0,0,0.262755,13.1505,13.7864,1.1111,1.6429
Dataset\Gambo\Train\Reversal\6_9976.png,6_9976.png,Validation,Reversal,6,1,0.158163,13.1452,11.3065,0.8636,3.0714
Dataset\Gambo\Train\Normal\N-1033.png,N-1033.png,Validation,Normal,0,0,0.128827,12.6436,13.3069,0.7,1.9286
Dataset\Gambo\Train\Reversal\6_18196.png,6_18196.png,Validation,Reversal,6,1,0.094388,11.473,15.0946,1.7273,1.6429
Dataset\Gambo\Train\Corrected\5_3579.png,5_3579.png,Validation,Corrected,5,1,0.179847,13.539,12.3617,1.1176,2.0714
Dataset\Gambo\Train\Corrected\2_4652.png,2_4652.png,Validation,Corrected,2,1,0.144133,12.7611,11.9912,0.8889,1.7857
Dataset\Gambo\Train\Corrected\1_31175.png,1_31175.png,Validation,Corrected,1,1,0.091837,12.0556,12.6806,2.1111,1.7143
Dataset\Gambo\Train\Reversal\6_7887.png,6_7887.png,Validation,Reversal,6,1,0.158163,12.9516,12.5645,1.0476,2.3571
Dataset\Gambo\Train\Corrected\1_3666.png,1_3666.png,Validation,Corrected,1,1,0.188776,13.1959,13.7432,1.0,3.0
Dataset\Gambo\Train\Corrected\1_13056.png,1_13056.png,Validation,Corrected,1,1,0.142857,13.2232,13.2232,0.7368,2.0714
Dataset\Gambo\Train\Corrected\5_16.png,5_16.png,Validation,Corrected,5,1,0.179847,12.617,12.6667,1.1111,2.6429
Dataset\Gambo\Train\Corrected\3_4750.png,3_4750.png,Validation,Corrected,3,1,0.193878,13.7961,14.7895,1.125,1.5714
Dataset\Gambo\Train\Reversal\6_19047.png,6_19047.png,Validation,Reversal,6,1,0.147959,12.7759,15.8707,1.0526,1.9286
Dataset\Gambo\Train\Corrected\1_30948.png,1_30948.png,Validation,Corrected,1,1,0.179847,11.9574,12.5319,1.3333,2.2143
Dataset\Gambo\Train\Normal\G-2415.png,G-2415.png,Validation,Normal,0,0,0.23852,13.0963,15.0267,1.0,2.5
Dataset\Gambo\Train\Reversal\6_25324.png,6_25324.png,Validation,Reversal,6,1,0.19898,14.9295,12.8077,1.1111,1.5
Dataset\Gambo\Train\Corrected\3_4915.png,3_4915.png,Validation,Corrected,3,1,0.169643,13.7368,12.797,0.9474,2.0
Dataset\Gambo\Train\Normal\D-1747.png,D-1747.png,Validation,Normal,0,0,0.144133,13.7345,13.0885,1.25,2.5714
Dataset\Gambo\Train\Corrected\1_1226.png,1_1226.png,Validation,Corrected,1,1,0.108418,11.9059,12.6353,1.25,2.7143
Dataset\Gambo\Train\Corrected\4_2298.png,4_2298.png,Validation,Corrected,4,1,0.15051,12.0085,13.8898,1.6364,1.9286
Dataset\Gambo\Train\Corrected\2_45.png,2_45.png,Validation,Corrected,2,1,0.105867,12.6988,12.241,0.9444,2.6429
Dataset\Gambo\Train\Normal\J-1828.png,J-1828.png,Validation,Normal,0,0,0.116071,16.3956,13.7363,1.0526,1.8571
Dataset\Gambo\Train\Corrected\1_14636.png,1_14636.png,Validation,Corrected,1,1,0.126276,14.3333,12.9192,1.0588,2.4286
Dataset\Gambo\Train\Normal\B-2233.png,B-2233.png,Validation,Normal,0,0,0.149235,13.0513,13.2393,1.25,2.4286
Dataset\Gambo\Train\Corrected\1_3560.png,1_3560.png,Validation,Corrected,1,1,0.1875,13.5646,12.8639,1.0,3.0
Dataset\Gambo\Train\Normal\I-393.png,I-393.png,Validation,Normal,0,0,0.093112,12.8082,12.9452,1.0526,1.7143
Dataset\Gambo\Train\Reversal\6_7831.png,6_7831.png,Validation,Reversal,6,1,0.279337,13.9361,13.0274,1.0,2.7857
Dataset\Gambo\Train\Reversal\6_7552.png,6_7552.png,Validation,Reversal,6,1,0.158163,13.7339,12.2339,1.0952,1.9286
Dataset\Gambo\Train\Reversal\6_10704.png,6_10704.png,Validation,Reversal,6,1,0.216837,12.1235,13.9353,0.8947,2.0714
Dataset\Gambo\Train\Normal\L-1981.png,L-1981.png,Validation,Normal,0,0,0.109694,12.1163,16.6047,1.0556,1.5714
Dataset\Gambo\Train\Corrected\1_26634.png,1_26634.png,Validation,Corrected,1,1,0.1875,11.6395,13.6122,1.1765,2.8571
Dataset\Gambo\Train\Corrected\1_35598.png,1_35598.png,Validation,Corrected,1,1,0.151786,13.3529,13.4286,1.0556,2.6429
Dataset\Gambo\Train\Normal\B-1372.png,B-1372.png,Validation,Normal,0,0,0.16199,13.0945,14.315,1.25,2.6429
Dataset\Gambo\Train\Corrected\3_4511.png,3_4511.png,Validation,Corrected,3,1,0.202806,12.7736,12.5597,0.9474,2.2857
Dataset\Gambo\Train\Corrected\1_14863.png,1_14863.png,Validation,Corrected,1,1,0.155612,13.9016,12.9754,0.8421,2.1429
Dataset\Gambo\Train\Corrected\6_4136.png,6_4136.png,Validation,Corrected,6,1,0.159439,12.64,13.136,0.7895,1.7857
Dataset\Gambo\Train\Reversal\6_3121.png,6_3121.png,Validation,Reversal,6,1,0.114796,15.7,11.7889,0.8947,1.6429
Dataset\Gambo\Train\Corrected\4_556.png,4_556.png,Validation,Corrected,4,1,0.164541,13.062,10.6667,0.9444,1.7143
Dataset\Gambo\Train\Corrected\1_21563.png,1_21563.png,Validation,Corrected,1,1,0.100765,15.1772,13.3797,1.3571,2.4286
Dataset\Gambo\Train\Reversal\6_8633.png,6_8633.png,Validation,Reversal,6,1,0.230867,13.6464,13.0718,0.9444,2.1429
Dataset\Gambo\Train\Normal\D-1079.png,D-1079.png,Validation,Normal,0,0,0.15051,12.2119,13.2119,1.0,2.5714
Dataset\Gambo\Train\Reversal\6_15794.png,6_15794.png,Validation,Reversal,6,1,0.135204,13.7736,13.0189,1.1176,2.1429
Dataset\Gambo\Train\Reversal\6_18332.png,6_18332.png,Validation,Reversal,6,1,0.141582,12.7027,12.4414,1.0,1.5714
Dataset\Gambo\Train\Normal\N-984.png,N-984.png,Validation,Normal,0,0,0.107143,13.7024,13.5714,0.8,2.3571
Dataset\Gambo\Train\Corrected\5_3809.png,5_3809.png,Validation,Corrected,5,1,0.178571,13.4786,13.8,1.0556,2.2857
Dataset\Gambo\Train\Corrected\1_29175.png,1_29175.png,Validation,Corrected,1,1,0.167092,13.5573,13.8015,1.0,2.4286
Dataset\Gambo\Train\Reversal\6_17160.png,6_17160.png,Validation,Reversal,6,1,0.13648,13.6542,12.4953,1.0556,1.6429
Dataset\Gambo\Train\Corrected\5_2665.png,5_2665.png,Validation,Corrected,5,1,0.072704,13.5789,12.3158,1.7273,1.6429
Dataset\Gambo\Train\Corrected\5_3754.png,5_3754.png,Validation,Corrected,5,1,0.170918,14.6269,13.7687,1.1111,2.5714
Dataset\Gambo\Train\Reversal\6_27533.png,6_27533.png,Validation,Reversal,6,1,0.102041,12.375,12.8375,1.1176,2.7143
Dataset\Gambo\Train\Reversal\6_20037.png,6_20037.png,Validation,Reversal,6,1,0.07398,14.2069,15.5172,1.5385,1.5714
Dataset\Gambo\Train\Corrected\4_5348.png,4_5348.png,Validation,Corrected,4,1,0.135204,13.283,12.8113,1.5833,2.5
Dataset\Gambo\Train\Corrected\2_826.png,2_826.png,Validation,Corrected,2,1,0.137755,11.8426,12.0556,1.2,2.2857
Dataset\Gambo\Train\Normal\K-1431.png,K-1431.png,Validation,Normal,0,0,0.15051,11.8729,13.2373,1.0,2.0714
Dataset\Gambo\Train\Corrected\1_30146.png,1_30146.png,Validation,Corrected,1,1,0.096939,12.2237,13.2368,0.4737,1.6429
Dataset\Gambo\Train\Reversal\6_18045.png,6_18045.png,Validation,Reversal,6,1,0.068878,12.9259,12.463,0.6842,1.0
Dataset\Gambo\Train\Corrected\2_5989.png,2_5989.png,Validation,Corrected,2,1,0.155612,12.0574,13.5164,0.9444,2.6429
Dataset\Gambo\Train\Reversal\6_12198.png,6_12198.png,Validation,Reversal,6,1,0.269133,13.7962,12.7915,1.1667,2.2143
Dataset\Gambo\Train\Corrected\1_16485.png,1_16485.png,Validation,Corrected,1,1,0.103316,13.1358,13.5556,0.7368,1.7143
Dataset\Gambo\Train\Corrected\6_370.png,6_370.png,Validation,Corrected,6,1,0.104592,12.0488,12.1341,2.1111,1.8571
Dataset\Gambo\Train\Corrected\6_885.png,6_885.png,Validation,Corrected,6,1,0.107143,12.3929,11.9762,0.95,1.8571
Dataset\Gambo\Train\Normal\E-2042.png,E-2042.png,Validation,Normal,0,0,0.103316,11.7778,12.7654,1.25,1.5
Dataset\Gambo\Train\Reversal\6_24509.png,6_24509.png,Validation,Reversal,6,1,0.147959,14.819,11.9828,1.1765,1.7143
Dataset\Gambo\Train\Reversal\6_22609.png,6_22609.png,Validation,Reversal,6,1,0.141582,10.7928,15.9189,1.05,1.8571
Dataset\Gambo\Train\Reversal\6_19531.png,6_19531.png,Validation,Reversal,6,1,0.109694,13.3837,13.1512,0.6842,2.0
Dataset\Gambo\Train\Corrected\4_761.png,4_761.png,Validation,Corrected,4,1,0.095663,12.4267,12.1467,1.1176,2.5
Dataset\Gambo\Train\Reversal\6_9462.png,6_9462.png,Validation,Reversal,6,1,0.197704,12.9677,12.7355,1.0556,2.2143
Dataset\Gambo\Train\Corrected\6_5802.png,6_5802.png,Validation,Corrected,6,1,0.221939,13.4483,12.4828,1.1176,2.2143
Dataset\Gambo\Train\Corrected\1_13352.png,1_13352.png,Validation,Corrected,1,1,0.093112,13.6986,12.5616,1.3077,2.2143
Dataset\Gambo\Train\Corrected\4_2690.png,4_2690.png,Validation,Corrected,4,1,0.109694,12.8256,13.4651,1.2857,1.6429
Dataset\Gambo\Train\Corrected\1_23550.png,1_23550.png,Validation,Corrected,1,1,0.0625,13.2653,13.5102,0.8824,1.7857
Dataset\Gambo\Train\Corrected\1_34790.png,1_34790.png,Validation,Corrected,1,1,0.181122,12.6901,12.8521,1.1875,2.0714
Dataset\Gambo\Train\Reversal\6_31959.png,6_31959.png,Validation,Reversal,6,1,0.172194,13.1852,16.9037,0.9565,2.2857
Dataset\Gambo\Train\Corrected\1_2003.png,1_2003.png,Validation,Corrected,1,1,0.096939,14.25,12.8947,0.5,1.5
Dataset\Gambo\Train\Corrected\5_5451.png,5_5451.png,Validation,Corrected,5,1,0.13648,13.215,14.0467,1.3333,2.4286
Dataset\Gambo\Train\Corrected\1_17522.png,1_17522.png,Validation,Corrected,1,1,0.090561,13.4648,12.1408,0.5,1.8571
Dataset\Gambo\Train\Corrected\1_20446.png,1_20446.png,Validation,Corrected,1,1,0.197704,14.0,12.0968,1.0556,2.2143
Dataset\Gambo\Train\Normal\C-1800.png,C-1800.png,Validation,Normal,0,0,0.096939,10.6316,14.6447,0.7,1.0714
Dataset\Gambo\Train\Corrected\5_5075.png,5_5075.png,Validation,Corrected,5,1,0.188776,12.8176,11.8716,1.0,2.5714
Dataset\Gambo\Train\Normal\M-2389.png,M-2389.png,Validation,Normal,0,0,0.151786,14.6555,12.5882,1.0,2.7857
Dataset\Gambo\Train\Corrected\1_26985.png,1_26985.png,Validation,Corrected,1,1,0.147959,13.1034,12.2931,1.1111,2.4286
Dataset\Gambo\Train\Corrected\1_20893.png,1_20893.png,Validation,Corrected,1,1,0.188776,14.3176,12.7297,1.0556,2.2143
Dataset\Gambo\Train\Normal\A-1938.png,A-1938.png,Validation,Normal,0,0,0.139031,14.7523,12.8073,1.1111,2.3571
Dataset\Gambo\Train\Corrected\1_21297.png,1_21297.png,Validation,Corrected,1,1,0.103316,13.7654,12.1852,1.1875,2.7143
Dataset\Gambo\Train\Corrected\3_1575.png,3_1575.png,Validation,Corrected,3,1,0.244898,12.8021,14.276,1.0,2.1429
Dataset\Gambo\Train\Corrected\1_37153.png,1_37153.png,Validation,Corrected,1,1,0.332908,12.8391,12.4368,1.0,2.1429
Dataset\Gambo\Train\Normal\J-1096.png,J-1096.png,Validation,Normal,0,0,0.102041,12.925,12.1125,1.0,1.5
Dataset\Gambo\Train\Normal\I-641.png,I-641.png,Validation,Normal,0,0,0.181122,13.162,13.162,1.0,1.5
Dataset\Gambo\Train\Reversal\6_1805.png,6_1805.png,Validation,Reversal,6,1,0.247449,12.7113,13.6701,1.0526,1.4286
Dataset\Gambo\Train\Corrected\4_503.png,4_503.png,Validation,Corrected,4,1,0.11352,12.1461,12.6517,1.7273,2.2143
Dataset\Gambo\Train\Normal\H-821.png,H-821.png,Validation,Normal,0,0,0.147959,13.6034,13.9828,1.1111,2.5
Dataset\Gambo\Train\Normal\F-952.png,F-952.png,Validation,Normal,0,0,0.114796,9.6667,11.3556,1.0,1.5
Dataset\Gambo\Train\Corrected\6_2925.png,6_2925.png,Validation,Corrected,6,1,0.117347,12.5978,14.0543,1.1176,2.2857
Dataset\Gambo\Train\Corrected\1_16422.png,1_16422.png,Validation,Corrected,1,1,0.108418,13.2,14.6941,0.8333,1.8571
Dataset\Gambo\Train\Corrected\1_4785.png,1_4785.png,Validation,Corrected,1,1,0.243622,12.5393,13.5812,1.0,2.4286
Dataset\Gambo\Train\Normal\B-1892.png,B-1892.png,Validation,Normal,0,0,0.15051,15.3644,12.4492,1.1111,2.3571
Dataset\Gambo\Train\Corrected\1_31140.png,1_31140.png,Validation,Corrected,1,1,0.130102,13.9804,11.9804,1.1111,2.5714
Dataset\Gambo\Train\Normal\H-942.png,H-942.png,Validation,Normal,0,0,0.098214,13.4935,13.4545,0.7,1.9286
Dataset\Gambo\Train\Corrected\1_1389.png,1_1389.png,Validation,Corrected,1,1,0.089286,12.5286,12.2714,1.4286,2.7143
Dataset\Gambo\Train\Corrected\6_3199.png,6_3199.png,Validation,Corrected,6,1,0.155612,12.0902,14.4426,1.1176,2.3571
Dataset\Gambo\Train\Normal\K-1246.png,K-1246.png,Validation,Normal,0,0,0.114796,11.8889,13.0222,1.3333,2.3571
Dataset\Gambo\Train\Corrected\4_4140.png,4_4140.png,Validation,Corrected,4,1,0.154337,13.2975,12.7851,1.0,2.9286
Dataset\Gambo\Train\Corrected\1_37697.png,1_37697.png,Validation,Corrected,1,1,0.13648,12.5607,11.9252,1.0556,1.8571
Dataset\Gambo\Train\Reversal\6_166.png,6_166.png,Validation,Reversal,6,1,0.211735,14.6024,13.506,1.0,2.1429
Dataset\Gambo\Train\Corrected\2_970.png,2_970.png,Validation,Corrected,2,1,0.076531,13.45,11.0833,1.1333,1.6429
Dataset\Gambo\Train\Corrected\1_29053.png,1_29053.png,Validation,Corrected,1,1,0.147959,14.0,15.069,1.0,2.3571
Dataset\Gambo\Train\Corrected\1_22154.png,1_22154.png,Validation,Corrected,1,1,0.149235,12.6581,12.8205,0.9474,2.5714
Dataset\Gambo\Train\Corrected\1_23379.png,1_23379.png,Validation,Corrected,1,1,0.095663,13.4133,13.1333,1.2,1.7143
Dataset\Gambo\Train\Corrected\3_3845.png,3_3845.png,Validation,Corrected,3,1,0.173469,13.8676,13.8971,0.9474,2.2857
Dataset\Gambo\Train\Corrected\1_28108.png,1_28108.png,Validation,Corrected,1,1,0.15051,13.2458,13.7881,1.3571,2.0714
Dataset\Gambo\Train\Corrected\1_21217.png,1_21217.png,Validation,Corrected,1,1,0.094388,12.2703,12.3378,0.5789,1.4286
Dataset\Gambo\Train\Normal\A-1025.png,A-1025.png,Validation,Normal,0,0,0.119898,14.4894,13.7447,0.8421,2.0
Dataset\Gambo\Train\Reversal\6_30464.png,6_30464.png,Validation,Reversal,6,1,0.133929,12.9429,12.3524,1.0,2.0714
Dataset\Gambo\Train\Reversal\6_17878.png,6_17878.png,Validation,Reversal,6,1,0.079082,11.4677,12.0161,0.7895,1.3571
Dataset\Gambo\Train\Corrected\1_31761.png,1_31761.png,Validation,Corrected,1,1,0.107143,12.0357,12.2143,1.5385,2.2857
Dataset\Gambo\Train\Corrected\1_25013.png,1_25013.png,Validation,Corrected,1,1,0.09949,13.0641,12.2564,1.4615,2.2143
Dataset\Gambo\Train\Corrected\1_32000.png,1_32000.png,Validation,Corrected,1,1,0.133929,12.6286,12.219,1.3571,2.8571
Dataset\Gambo\Train\Reversal\6_1748.png,6_1748.png,Validation,Reversal,6,1,0.200255,11.9172,13.7197,1.0,1.7857
Dataset\Gambo\Train\Reversal\6_7260.png,6_7260.png,Validation,Reversal,6,1,0.142857,16.2768,12.5893,1.0,1.5714
Dataset\Gambo\Train\Normal\G-1614.png,G-1614.png,Validation,Normal,0,0,0.118622,12.9677,14.5806,1.4286,2.1429
Dataset\Gambo\Train\Corrected\1_30734.png,1_30734.png,Validation,Corrected,1,1,0.316327,12.3669,12.5968,1.0,1.7143
Dataset\Gambo\Train\Normal\G-1939.png,G-1939.png,Validation,Normal,0,0,0.178571,12.9357,14.6,1.1111,2.0714
Dataset\Gambo\Train\Reversal\6_31966.png,6_31966.png,Validation,Reversal,6,1,0.178571,14.8857,16.8143,1.1579,2.0714
Dataset\Gambo\Train\Normal\I-911.png,I-911.png,Validation,Normal,0,0,0.125,13.3571,13.4694,1.0,1.5
Dataset\Gambo\Train\Corrected\2_2212.png,2_2212.png,Validation,Corrected,2,1,0.118622,12.5806,14.7097,1.0588,2.2857
Dataset\Gambo\Train\Corrected\5_4092.png,5_4092.png,Validation,Corrected,5,1,0.133929,13.9238,13.7905,1.3571,2.2143
Dataset\Gambo\Train\Reversal\6_3852.png,6_3852.png,Validation,Reversal,6,1,0.119898,16.4255,11.4149,1.0526,2.0
Dataset\Gambo\Train\Normal\I-849.png,I-849.png,Validation,Normal,0,0,0.141582,13.1532,14.3874,1.1111,1.6429
Dataset\Gambo\Train\Normal\A-2021.png,A-2021.png,Validation,Normal,0,0,0.155612,12.1721,13.7951,1.1765,2.4286
Dataset\Gambo\Train\Reversal\6_27517.png,6_27517.png,Validation,Reversal,6,1,0.193878,14.1908,13.6842,1.0526,2.2143
Dataset\Gambo\Train\Reversal\6_14688.png,6_14688.png,Validation,Reversal,6,1,0.102041,12.2,12.275,1.4615,2.3571
Dataset\Gambo\Train\Corrected\1_27653.png,1_27653.png,Validation,Corrected,1,1,0.107143,14.0595,13.2143,0.7778,1.8571
Dataset\Gambo\Train\Corrected\1_12021.png,1_12021.png,Validation,Corrected,1,1,0.139031,12.0826,12.4587,1.0625,1.7857
Dataset\Gambo\Train\Corrected\1_2762.png,1_2762.png,Validation,Corrected,1,1,0.141582,13.8468,15.1261,0.9,2.6429
Dataset\Gambo\Train\Corrected\1_23127.png,1_23127.png,Validation,Corrected,1,1,0.089286,15.3714,13.6429,1.0625,2.0714
Dataset\Gambo\Train\Corrected\1_23495.png,1_23495.png,Validation,Corrected,1,1,0.160714,12.0952,12.4841,1.0,2.2857
Dataset\Gambo\Train\Normal\E-1085.png,E-1085.png,Validation,Normal,0,0,0.219388,10.4651,14.186,0.9,1.3571
Dataset\Gambo\Train\Corrected\1_36777.png,1_36777.png,Validation,Corrected,1,1,0.229592,12.85,13.8389,0.9474,2.7143
Dataset\Gambo\Train\Reversal\6_13616.png,6_13616.png,Validation,Reversal,6,1,0.184949,13.9241,13.2069,1.0455,2.7143
Dataset\Gambo\Train\Normal\K-1687.png,K-1687.png,Validation,Normal,0,0,0.123724,12.9794,13.6495,0.9,2.1429
Dataset\Gambo\Train\Reversal\6_24972.png,6_24972.png,Validation,Reversal,6,1,0.153061,15.65,11.875,1.1111,1.5
Dataset\Gambo\Train\Corrected\5_3425.png,5_3425.png,Validation,Corrected,5,1,0.090561,12.662,13.9296,1.7273,1.7857
Dataset\Gambo\Train\Normal\K-823.png,K-823.png,Validation,Normal,0,0,0.107143,11.4405,14.119,1.4286,2.0714
Dataset\Gambo\Train\Normal\M-2391.png,M-2391.png,Validation,Normal,0,0,0.116071,13.5714,13.3297,0.7,2.5
Dataset\Gambo\Train\Reversal\6_20194.png,6_20194.png,Validation,Reversal,6,1,0.077806,14.7541,15.0164,1.5385,1.5
Dataset\Gambo\Train\Normal\K-532.png,K-532.png,Validation,Normal,0,0,0.091837,13.6528,14.2778,1.6667,2.5
Dataset\Gambo\Train\Normal\J-782.png,J-782.png,Validation,Normal,0,0,0.128827,13.9802,13.3663,0.8,1.4286
Dataset\Gambo\Train\Normal\F-560.png,F-560.png,Validation,Normal,0,0,0.132653,11.9327,11.4327,0.95,1.5
Dataset\Gambo\Train\Corrected\2_845.png,2_845.png,Validation,Corrected,2,1,0.165816,11.8385,12.1154,1.2857,1.5714
Dataset\Gambo\Train\Reversal\6_14748.png,6_14748.png,Validation,Reversal,6,1,0.139031,13.6881,12.1284,1.1875,2.6429
Dataset\Gambo\Train\Corrected\1_2984.png,1_2984.png,Validation,Corrected,1,1,0.128827,13.6832,15.495,1.0,2.6429
Dataset\Gambo\Train\Reversal\6_25817.png,6_25817.png,Validation,Reversal,6,1,0.096939,14.1974,12.8026,1.9,1.5
Dataset\Gambo\Train\Corrected\1_17635.png,1_17635.png,Validation,Corrected,1,1,0.21301,12.4371,13.1557,1.1579,2.8571
Dataset\Gambo\Train\Reversal\6_16249.png,6_16249.png,Validation,Reversal,6,1,0.080357,12.1587,10.7302,0.6842,1.3571
Dataset\Gambo\Train\Corrected\1_2386.png,1_2386.png,Validation,Corrected,1,1,0.103316,13.6914,13.358,1.6667,1.7143
Dataset\Gambo\Train\Corrected\1_36766.png,1_36766.png,Validation,Corrected,1,1,0.063776,13.32,13.16,0.5263,1.1429
Dataset\Gambo\Train\Reversal\6_8287.png,6_8287.png,Validation,Reversal,6,1,0.228316,13.0894,12.6425,0.8571,2.7143
Dataset\Gambo\Train\Reversal\6_16791.png,6_16791.png,Validation,Reversal,6,1,0.098214,13.8052,11.5584,1.0,1.7857
Dataset\Gambo\Train\Corrected\2_104.png,2_104.png,Validation,Corrected,2,1,0.132653,13.3558,13.8846,0.8333,1.5
Dataset\Gambo\Train\Reversal\6_25782.png,6_25782.png,Validation,Reversal,6,1,0.110969,13.7356,14.2759,1.2667,1.7857
Dataset\Gambo\Train\Normal\B-1514.png,B-1514.png,Validation,Normal,0,0,0.181122,13.5563,13.4859,1.5385,2.2143
Dataset\Gambo\Train\Reversal\6_14746.png,6_14746.png,Validation,Reversal,6,1,0.098214,13.9091,12.5584,1.2667,2.5
Dataset\Gambo\Train\Reversal\6_21849.png,6_21849.png,Validation,Reversal,6,1,0.098214,13.4545,12.4026,1.3571,2.2143
Dataset\Gambo\Train\Reversal\6_5451.png,6_5451.png,Validation,Reversal,6,1,0.204082,15.9125,15.35,1.0,1.9286
Dataset\Gambo\Train\Normal\A-2152.png,A-2152.png,Validation,Normal,0,0,0.117347,12.5,12.7174,0.8,1.6429
